pecha_id,source_batch,has_tsawa_layer,n_spans,n_isverse_true,n_isverse_false,n_isverse_missing,base_chars,tsawa_chars_sum,tsawa_chars_union,coverage_pct,avg_span_len,median_span_len,n_zero_length,n_inverted,n_out_of_bounds,n_overlap_pairs,n_spans_overlapping,parse_status,notes,opf_root,tsawa_path,base_path
ID6DDE9E3,new,False,0,0,0,0,46616,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/ID6DDE9E3.opf/ID6DDE9E3.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/ID6DDE9E3.opf/ID6DDE9E3.opf/base/v001.txt
ID8FE83E3,new,False,0,0,0,0,729586,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/ID8FE83E3.opf/ID8FE83E3.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/ID8FE83E3.opf/ID8FE83E3.opf/base/v001.txt
IDA8C4CE5,new,False,0,0,0,0,58743,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDA8C4CE5.opf/IDA8C4CE5.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDA8C4CE5.opf/IDA8C4CE5.opf/base/v001.txt
IDAB254F1,new,False,0,0,0,0,189814,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDAB254F1.opf/IDAB254F1.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDAB254F1.opf/IDAB254F1.opf/base/v001.txt
IDACD7FC0,new,True,3,0,3,0,12267,109,109,0.888563,36.333,32.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDACD7FC0.opf/IDACD7FC0.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IDACD7FC0.opf/IDACD7FC0.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IDACD7FC0.opf/IDACD7FC0.opf/base/v001.txt
IDAD44BA2,new,True,514,0,514,0,19963,4840,4840,24.244853,9.435,7.0,1,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDAD44BA2.opf/IDAD44BA2.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IDAD44BA2.opf/IDAD44BA2.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IDAD44BA2.opf/IDAD44BA2.opf/base/v001.txt
IDAE0EA08,new,False,0,0,0,0,279689,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDAE0EA08.opf/IDAE0EA08.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDAE0EA08.opf/IDAE0EA08.opf/base/v001.txt
IDB6093E9,new,False,0,0,0,0,389471,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDB6093E9.opf/IDB6093E9.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDB6093E9.opf/IDB6093E9.opf/base/v001.txt
IDBFF9DE3,new,True,2,0,2,0,398204,210,210,0.052737,105.0,105.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDBFF9DE3.opf/IDBFF9DE3.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IDBFF9DE3.opf/IDBFF9DE3.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IDBFF9DE3.opf/IDBFF9DE3.opf/base/v001.txt
IDDA7F69E,new,True,27,27,0,0,533162,4382,4382,0.821889,162.296,155.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDDA7F69E.opf/IDDA7F69E.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IDDA7F69E.opf/IDDA7F69E.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IDDA7F69E.opf/IDDA7F69E.opf/base/v001.txt
IDDB46142,new,True,1,0,1,0,4214,56,56,1.328904,56.0,56.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDDB46142.opf/IDDB46142.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IDDB46142.opf/IDDB46142.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IDDB46142.opf/IDDB46142.opf/base/v001.txt
IDF77FDDD,new,False,0,0,0,0,52696,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDF77FDDD.opf/IDF77FDDD.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IDF77FDDD.opf/IDF77FDDD.opf/base/v001.txt
IE0AB7438,new,False,0,0,0,0,295963,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE0AB7438.opf/IE0AB7438.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE0AB7438.opf/IE0AB7438.opf/base/v001.txt
IE166DA22,new,True,4,0,4,0,21584,128,128,0.593032,32.0,32.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE166DA22.opf/IE166DA22.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IE166DA22.opf/IE166DA22.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IE166DA22.opf/IE166DA22.opf/base/v001.txt
IE1B4BBB9,new,False,0,0,0,0,92715,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE1B4BBB9.opf/IE1B4BBB9.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE1B4BBB9.opf/IE1B4BBB9.opf/base/v001.txt
IE1ECB287,new,False,0,0,0,0,43763,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE1ECB287.opf/IE1ECB287.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE1ECB287.opf/IE1ECB287.opf/base/v001.txt
IE2421BEA,new,True,10,10,0,0,581305,3728,3728,0.641316,372.8,137.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE2421BEA.opf/IE2421BEA.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IE2421BEA.opf/IE2421BEA.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IE2421BEA.opf/IE2421BEA.opf/base/v001.txt
IE3ACE254,new,False,0,0,0,0,751000,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE3ACE254.opf/IE3ACE254.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE3ACE254.opf/IE3ACE254.opf/base/v001.txt
IE5895799,new,True,29,27,2,0,247282,4420,4420,1.787433,152.414,157.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE5895799.opf/IE5895799.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IE5895799.opf/IE5895799.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IE5895799.opf/IE5895799.opf/base/v001.txt
IE79CC998,new,True,2,0,2,0,18157,58,58,0.319436,29.0,29.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE79CC998.opf/IE79CC998.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IE79CC998.opf/IE79CC998.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IE79CC998.opf/IE79CC998.opf/base/v001.txt
IE8D2B7C5,new,False,0,0,0,0,24439,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE8D2B7C5.opf/IE8D2B7C5.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE8D2B7C5.opf/IE8D2B7C5.opf/base/v001.txt
IE8EB4CB4,new,False,0,0,0,0,50913,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE8EB4CB4.opf/IE8EB4CB4.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE8EB4CB4.opf/IE8EB4CB4.opf/base/v001.txt
IE999E494,new,False,0,0,0,0,48066,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE999E494.opf/IE999E494.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE999E494.opf/IE999E494.opf/base/v001.txt
IE9C4806D,new,False,0,0,0,0,16372,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE9C4806D.opf/IE9C4806D.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IE9C4806D.opf/IE9C4806D.opf/base/v001.txt
IEA9B747E,new,True,2,0,2,0,508071,184,184,0.036215,92.0,92.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEA9B747E.opf/IEA9B747E.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IEA9B747E.opf/IEA9B747E.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IEA9B747E.opf/IEA9B747E.opf/base/v001.txt
IEAAE08E1,new,False,0,0,0,0,7249,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEAAE08E1.opf/IEAAE08E1.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEAAE08E1.opf/IEAAE08E1.opf/base/v001.txt
IEB5D4BEB,new,False,0,0,0,0,289482,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEB5D4BEB.opf/IEB5D4BEB.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEB5D4BEB.opf/IEB5D4BEB.opf/base/v001.txt
IEDFED305,new,False,0,0,0,0,3418,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEDFED305.opf/IEDFED305.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEDFED305.opf/IEDFED305.opf/base/v001.txt
IEE67309C,new,True,25,23,2,0,222314,6213,6213,2.794696,248.52,210.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEE67309C.opf/IEE67309C.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IEE67309C.opf/IEE67309C.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IEE67309C.opf/IEE67309C.opf/base/v001.txt
IEEB908B0,new,False,0,0,0,0,59149,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEEB908B0.opf/IEEB908B0.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEEB908B0.opf/IEEB908B0.opf/base/v001.txt
IEEBAD11E,new,True,2,0,2,0,3592,40,40,1.113586,20.0,20.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEEBAD11E.opf/IEEBAD11E.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IEEBAD11E.opf/IEEBAD11E.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IEEBAD11E.opf/IEEBAD11E.opf/base/v001.txt
IEEC9CCA9,new,False,0,0,0,0,8487,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEEC9CCA9.opf/IEEC9CCA9.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEEC9CCA9.opf/IEEC9CCA9.opf/base/v001.txt
IEF3A4022,new,True,548,548,0,0,402148,49853,49853,12.39668,90.973,108.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEF3A4022.opf/IEF3A4022.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IEF3A4022.opf/IEF3A4022.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IEF3A4022.opf/IEF3A4022.opf/base/v001.txt
IEFE24A29,new,False,0,0,0,0,12939,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEFE24A29.opf/IEFE24A29.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IEFE24A29.opf/IEFE24A29.opf/base/v001.txt
IF30A1358,new,False,0,0,0,0,61357,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF30A1358.opf/IF30A1358.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF30A1358.opf/IF30A1358.opf/base/v001.txt
IF3ACC3E1,new,True,759,0,759,0,35731,5748,5748,16.086871,7.573,6.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF3ACC3E1.opf/IF3ACC3E1.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IF3ACC3E1.opf/IF3ACC3E1.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IF3ACC3E1.opf/IF3ACC3E1.opf/base/v001.txt
IF428CDDB,new,True,353,339,14,0,414209,55832,55832,13.479186,158.164,120.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF428CDDB.opf/IF428CDDB.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IF428CDDB.opf/IF428CDDB.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IF428CDDB.opf/IF428CDDB.opf/base/v001.txt
IF4C4BF01,new,True,1,1,0,0,385966,118,118,0.030573,118.0,118.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF4C4BF01.opf/IF4C4BF01.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IF4C4BF01.opf/IF4C4BF01.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IF4C4BF01.opf/IF4C4BF01.opf/base/v001.txt
IF4F5D041,new,False,0,0,0,0,48607,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF4F5D041.opf/IF4F5D041.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF4F5D041.opf/IF4F5D041.opf/base/v001.txt
IF5AAE849,new,False,0,0,0,0,8981,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF5AAE849.opf/IF5AAE849.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF5AAE849.opf/IF5AAE849.opf/base/v001.txt
IF69FF8A7,new,False,0,0,0,0,70655,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF69FF8A7.opf/IF69FF8A7.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF69FF8A7.opf/IF69FF8A7.opf/base/v001.txt
IF6B54962,new,True,2,0,2,0,10526,50,50,0.475014,25.0,25.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF6B54962.opf/IF6B54962.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IF6B54962.opf/IF6B54962.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IF6B54962.opf/IF6B54962.opf/base/v001.txt
IF7A04537,new,True,164,163,1,0,234686,21326,21326,9.087035,130.037,113.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF7A04537.opf/IF7A04537.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IF7A04537.opf/IF7A04537.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IF7A04537.opf/IF7A04537.opf/base/v001.txt
IF84B2E71,new,True,26,12,14,0,130583,2639,2639,2.020937,101.5,37.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF84B2E71.opf/IF84B2E71.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IF84B2E71.opf/IF84B2E71.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IF84B2E71.opf/IF84B2E71.opf/base/v001.txt
IF85C9484,new,True,2,0,2,0,420489,79,79,0.018788,39.5,39.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IF85C9484.opf/IF85C9484.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IF85C9484.opf/IF85C9484.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IF85C9484.opf/IF85C9484.opf/base/v001.txt
IFA88A536,new,True,6,6,0,0,173506,807,807,0.465114,134.5,139.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IFA88A536.opf/IFA88A536.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IFA88A536.opf/IFA88A536.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IFA88A536.opf/IFA88A536.opf/base/v001.txt
IFAAADEA1,new,False,0,0,0,0,94614,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IFAAADEA1.opf/IFAAADEA1.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IFAAADEA1.opf/IFAAADEA1.opf/base/v001.txt
IFC5AD8FD,new,False,0,0,0,0,157990,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IFC5AD8FD.opf/IFC5AD8FD.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IFC5AD8FD.opf/IFC5AD8FD.opf/base/v001.txt
IFE0B60AA,new,True,280,280,0,0,34506,33380,33380,96.736799,119.214,116.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IFE0B60AA.opf/IFE0B60AA.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IFE0B60AA.opf/IFE0B60AA.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IFE0B60AA.opf/IFE0B60AA.opf/base/v001.txt
IFF05DE5E,new,False,0,0,0,0,25167,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IFF05DE5E.opf/IFF05DE5E.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IFF05DE5E.opf/IFF05DE5E.opf/base/v001.txt
IFF541F44,new,True,92,88,4,0,208766,13480,13480,6.45699,146.522,151.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/IFF541F44.opf/IFF541F44.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/IFF541F44.opf/IFF541F44.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/IFF541F44.opf/IFF541F44.opf/base/v001.txt
IFFA911F5,new,False,0,0,0,0,156768,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/IFFA911F5.opf/IFFA911F5.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/IFFA911F5.opf/IFFA911F5.opf/base/v001.txt
P000010,old,False,0,0,0,0,657140,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000010.opf/P000010.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000010.opf/P000010.opf/base/v001.txt
P000011,old,False,0,0,0,0,652943,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000011.opf/P000011.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000011.opf/P000011.opf/base/v001.txt
P000012,old,False,0,0,0,0,269942,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000012.opf/P000012.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000012.opf/P000012.opf/base/v001.txt
P000013,old,True,89,0,0,89,146342,28041,28041,19.16128,315.067,285.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000013.opf/P000013.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000013.opf/P000013.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000013.opf/P000013.opf/base/v001.txt
P000014,old,False,0,0,0,0,73390,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000014.opf/P000014.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000014.opf/P000014.opf/base/v001.txt
P000015,old,False,0,0,0,0,111298,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000015.opf/P000015.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000015.opf/P000015.opf/base/v001.txt
P000016,old,False,0,0,0,0,254227,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000016.opf/P000016.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000016.opf/P000016.opf/base/v001.txt
P000017,old,True,7,0,0,7,89251,870,870,0.974779,124.286,115.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000017.opf/P000017.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000017.opf/P000017.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000017.opf/P000017.opf/base/v001.txt
P000018,old,False,0,0,0,0,190602,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000018.opf/P000018.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000018.opf/P000018.opf/base/v001.txt
P000019,old,False,0,0,0,0,496632,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000019.opf/P000019.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000019.opf/P000019.opf/base/v001.txt
P000020,old,True,11,0,0,11,289013,2489,2489,0.861207,226.273,230.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000020.opf/P000020.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000020.opf/P000020.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000020.opf/P000020.opf/base/v001.txt
P000021,old,True,141,0,0,141,268019,19857,19857,7.408803,141.836,115.0,1,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000021.opf/P000021.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000021.opf/P000021.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000021.opf/P000021.opf/base/v001.txt
P000022,old,True,42,0,0,42,380072,6382,6382,1.679156,151.952,123.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000022.opf/P000022.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000022.opf/P000022.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000022.opf/P000022.opf/base/v001.txt
P000023,old,False,0,0,0,0,140816,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000023.opf/P000023.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000023.opf/P000023.opf/base/v001.txt
P000024,old,False,0,0,0,0,349954,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000024.opf/P000024.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000024.opf/P000024.opf/base/v001.txt
P000025,old,False,0,0,0,0,335262,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000025.opf/P000025.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000025.opf/P000025.opf/base/v001.txt
P000026,old,True,25,0,0,25,38055,3883,3883,10.203653,155.32,154.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000026.opf/P000026.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000026.opf/P000026.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000026.opf/P000026.opf/base/v001.txt
P000027,old,True,51,0,0,51,74767,6735,6735,9.007985,132.059,117.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000027.opf/P000027.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000027.opf/P000027.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000027.opf/P000027.opf/base/v001.txt
P000028,old,True,103,0,0,103,546785,15673,15673,2.866392,152.165,122.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000028.opf/P000028.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000028.opf/P000028.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000028.opf/P000028.opf/base/v001.txt
P000029,old,False,0,0,0,0,282867,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000029.opf/P000029.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000029.opf/P000029.opf/base/v001.txt
P000030,old,False,0,0,0,0,761197,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000030.opf/P000030.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000030.opf/P000030.opf/base/v001.txt
P000031,old,False,0,0,0,0,152033,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000031.opf/P000031.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000031.opf/P000031.opf/base/v001.txt
P000032,old,False,0,0,0,0,30508,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000032.opf/P000032.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000032.opf/P000032.opf/base/v001.txt
P000033,old,False,0,0,0,0,32440,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000033.opf/P000033.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000033.opf/P000033.opf/base/v001.txt
P000034,old,False,0,0,0,0,819268,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000034.opf/P000034.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000034.opf/P000034.opf/base/v001.txt
